dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,moa_num_entities,moa_num_relations,moa_contrastive_relation_count,moa_config_overlays,moa_llm_base_url,moa_llm_max_tokens_param,moa_extractor_model_name,moa_extractor_lambda,moa_extractor_top_sentence_proportion,moa_kgsum_max_summary_tokens,moa_abstractor_max_summary_words,moa_abstractor_max_summary_tokens,moa_amf_max_summary_words,moa_amf_max_summary_tokens,moa_force_extractor_anchor,moa_max_kgsum_weight,moa_direct_anchor_output,moa_direct_anchor_policy,case_agent_log,case_metadata,generated_summary
vims,Cluster_011,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8334578043315907,0.6477187733732236,0.5302464525765497,rouge-score,unicode_char,2,1,max_rouge_tuple,15031,1553,8,26.298411321942694,,3,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_011_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_011_moa_graphsum/metadata.json,"Ngày 19/5, Khoa Y dược (Đại học Đà Nẵng) đã tổ chức lễ Macchabée tại Trung tâm Pháp y Đà Nẵng để tri ân những người hiến thi hài cho sự nghiệp đào tạo và nghiên cứu y khoa. Đây là lần đầu tiên buổi lễ này được tổ chức tại Đà Nẵng. Với sự tham gia của hơn 300 sinh viên cùng cán bộ và giảng viên, các học viên đã trang nghiêm rước hương án, kết đài sen và rải hoa cúc để bày tỏ lòng biết ơn đối với những ""người thầy bất tử"" đã âm thầm hy sinh. Lễ Macchabée có nguồn gốc từ phương Tây vào thế kỷ XVI, đặt theo tên bác sĩ Judas Macchabée, và từng được phục hồi tại Việt Nam từ năm 1990. Từ năm 2008, Khoa Y dược đã tiếp nhận 4 tiêu bản nhân thể từ TP.HCM để phục vụ bộ môn Giải phẫu học, vốn là kiến thức xương sống trong đào tạo y khoa. Lãnh đạo khoa khẳng định những thi hài này là tài sản vô giá, đóng góp quan trọng cho việc thực hành và phát triển ngành y. Trường cam kết sẽ tiếp tục duy trì lễ tri ân này trong những năm tới để giáo dục y đức cho sinh viên."
vims,Cluster_012,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8457639391745113,0.6352429296591732,0.3808834178131789,rouge-score,unicode_char,2,0,max_rouge_tuple,19168,1842,10,31.558992942911573,,5,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_012_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_012_moa_graphsum/metadata.json,"Công an huyện Phú Giáo, tỉnh Bình Dương đã bắt giữ cặp đôi nam nữ là Nguyễn Thanh Sơn (25 tuổi, ngụ huyện Bàu Bàng) và Trương Thị Hồng Nhung (22 tuổi, ngụ huyện Phú Giáo) về hành vi cướp tài sản. Sau khi nhận tin báo về một vụ cướp giật tại xã Tam Lập vào chiều ngày 18/5, lực lượng chức năng đã huy động phối hợp chốt chặn và bắt giữ hai nghi can vào đêm cùng ngày. Qua điều tra, cả hai đối tượng đều là người nghiện ma túy. Để có tiền thỏa mãn cơn nghiện, từ đầu năm 2016 đến nay, Sơn và Nhung đã sử dụng hung khí là roi điện để thực hiện ít nhất 12 vụ cướp và cướp giật tài sản trên địa bàn huyện Bàu Bàng và Phú Giáo. Thủ đoạn của chúng là lợi dụng đêm tối, đường vắng để chặn đường, ép nạn nhân (thường là phụ nữ đi xe máy một mình) ngã xuống đường rồi dùng roi điện uy hiếp để chiếm đoạt tài sản. Cơ quan công an hiện đang tiếp tục điều tra mở rộng vụ án để xử lý các đối tượng theo quy định của pháp luật."
vims,Cluster_013,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8332445391582312,0.6421333333333333,0.41129461907298887,rouge-score,unicode_char,2,1,max_rouge_tuple,17741,1859,9,31.61841257510241,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_013_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_013_moa_graphsum/metadata.json,"Năm 2016 đánh dấu sự ra đời của Giải Báo chí toàn quốc về xây dựng Đảng (Giải “Búa liềm vàng”), một giải thưởng thường niên nhằm tôn vinh các tác phẩm báo chí xuất sắc về công tác xây dựng Đảng trên các phương diện chính trị, tư tưởng, tổ chức, đạo đức và phòng chống tham nhũng. Giải được tổ chức bởi Ban Tổ chức Trung ương phối hợp với Tạp chí Cộng sản và Đài Truyền hình Việt Nam, với lễ trao giải diễn ra vào ngày 3-2 hàng năm để kỷ niệm Ngày thành lập Đảng. Mục tiêu trọng tâm của giải là tạo động lực cho báo giới tập trung trí tuệ, nghiên cứu và tuyên truyền sâu sắc các vấn đề mới, khó, giúp xây dựng Đảng trong sạch, vững mạnh theo tinh thần Nghị quyết Đại hội XII. Các cơ quan báo chí cần chủ động phối hợp với các tổ chức, doanh nghiệp để phản ánh thực tiễn một cách sinh động và hiệu quả. Giải thưởng bao gồm các hạng mục A, B, C, Khuyến khích cho tác giả và giải cho các cơ quan báo chí tiêu biểu, đi kèm tiền thưởng và biểu trưng. Để tham dự, tác giả phải đảm bảo không vi phạm đạo đức nghề nghiệp và luật báo chí hiện hành."
vims,Cluster_014,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7540751240255137,0.5436479772888573,0.3756201275690999,rouge-score,unicode_char,2,1,max_rouge_tuple,16623,1786,9,30.07009079004638,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_014_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_014_moa_graphsum/metadata.json,"Thông tin về tình trạng hôn nhân của Kim Yo-jong, em gái lãnh đạo Triều Tiên Kim Jong-un, hiện đang gây chú ý với nhiều tin đồn trái chiều. Theo các nguồn tin từ người đào tẩu sang Hàn Quốc và hồi ký của cựu đầu bếp sushi Kenji Fujimoto, Kim Yo-jong hiện vẫn đang độc thân. Các giả thuyết trước đó cho rằng cô đã kết hôn với con trai của Bí thư Đảng Lao động Triều Tiên Choe Ryong-hae hoặc một quan chức trẻ, nhưng thông tin này bị bác bỏ do con trai ông Choe đã qua đời trong một tai nạn giao thông vào tháng 1/2013. Về sự nghiệp, Kim Yo-jong được coi là người phụ nữ quyền lực nhất Triều Tiên. Cô được bổ nhiệm làm Phó ban Tuyên giáo của Đảng Lao động Triều Tiên từ năm 2014, chịu trách nhiệm quản lý lịch trình, hậu cần và hình ảnh công chúng của anh trai mình. Cô cũng vừa được bầu vào Ban Chấp hành Trung ương Đảng Lao động Triều Tiên. Trước đây, vào năm 2012, ông Jang Song-thaek đã từng lập kế hoạch tuyển chọn 30 ứng viên cho cô với những tiêu chuẩn khắt khe như phải là thành viên Đảng, từng phục vụ trong quân đội, có ngoại hình hấp dẫn và cao trên 1,75m."
vims,Cluster_015,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8512053200332502,0.5795170691090759,0.4123025768911056,rouge-score,unicode_char,2,1,max_rouge_tuple,15757,1573,9,26.72245728399139,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_015_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_015_moa_graphsum/metadata.json,"Nhà lãnh đạo Triều Tiên Kim Jong-un, người vốn được biết đến với thói quen nghiện thuốc lá nặng, đã quyết định từ bỏ thuốc lá từ tháng 3 năm 2016 để làm gương cho người dân. Sự thay đổi này đi kèm với chiến dịch quốc gia ""Nói không với thuốc lá"", được khởi động nhằm giải quyết tình trạng tỷ lệ nam giới hút thuốc tại Triều Tiên ở mức cao nhất châu Á. Theo thông tin từ hãng thông tấn KCNA và các phương tiện truyền thông, chính quyền Triều Tiên đã thiết lập các trạm khảo sát và trung tâm nghiên cứu trên toàn quốc để tư vấn về tác hại của thuốc lá theo khuyến cáo của Tổ chức Y tế Thế giới (WHO). Các biện pháp cụ thể bao gồm việc thu hẹp diện tích trồng cây thuốc lá, thắt chặt quy định sản xuất tại các nhà máy được cấp phép và phân phối các sản phẩm hỗ trợ như viên thuốc hoặc kẹo cao su chứa nicotin cho cư dân."
vims,Cluster_016,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8567251461988303,0.6354319180087847,0.4692982456140351,rouge-score,unicode_char,2,0,max_rouge_tuple,15452,1723,9,29.028565102024004,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_016_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_016_moa_graphsum/metadata.json,"Ngày 19/5, các quốc gia thành viên NATO cùng Thủ tướng Montenegro Milo Djukanovic đã ký nghị định thư kết nạp Montenegro trở thành thành viên thứ 29 của liên minh quân sự này. Tổng thư ký NATO Jens Stoltenberg khẳng định việc gia nhập sẽ giúp củng cố ổn định và an ninh tại khu vực Balkan, đồng thời cho thấy chính sách mở cửa của khối với các quốc gia nhỏ. Trong thời gian chờ các quốc gia thành viên phê chuẩn (dự kiến kéo dài khoảng một năm), Montenegro sẽ tham gia các hoạt động của NATO với tư cách quan sát viên. Tuy nhiên, động thái này vấp phải sự phản đối gay gắt từ Nga. Người phát ngôn Bộ Ngoại giao Nga Maria Zakharova và các quan chức liên quan cáo buộc NATO đang ""bành trướng"" nhằm thay đổi bối cảnh chính trị châu Âu và cô lập Nga. Nga đe dọa sẽ đáp trả bằng các biện pháp trừng phạt kinh tế và thương mại đối với Montenegro nếu quốc gia này chính thức gia nhập mà không thông qua trưng cầu ý dân."
vims,Cluster_017,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8613607188703466,0.5938303341902313,0.4069319640564827,rouge-score,unicode_char,2,0,max_rouge_tuple,14891,1575,9,26.86978162196465,,4,65,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_017_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_017_moa_graphsum/metadata.json,"Vào khoảng 18h30 ngày 18/5 (giờ địa phương), một vụ tấn công kinh hoàng đã xảy ra tại một công viên ở thị trấn Blyth, hạt Northumberland, Anh, khi một con chó dữ thuộc giống Staffordshire Bull Terrier tấn công 14 trẻ em đang vui chơi. Nhân chứng, bao gồm bà Sheryl Allison, mô tả hiện trường như một ""vụ khủng bố"" hoặc ""bãi chiến trường"" với những đứa trẻ nằm la liệt trên cỏ để chờ cứu trợ y tế. Trước đó, con chó đã chạy chơi bình thường trong công viên khoảng 45 phút trước khi đột ngột nổi điên. Khi các em nhỏ cố gắng giải cứu nhau, con vật càng trở nên hung hãn và tấn công mọi người xung quanh. Vụ việc chỉ dừng lại khi một người cha xông vào khống chế, đè con chó xuống đất cho đến khi cảnh sát Northumbria đến hiện trường. Kết quả, 14 trẻ em bị thương, trong đó có 9 bé phải nhập viện nhưng may mắn là không có trường hợp nào bị thương nặng. Hiện tại, con chó đã được cảnh sát khống chế và nhốt vào lồng sắt, trong khi cơ quan chức năng đang tích cực truy tìm chủ sở hữu của nó để làm rõ trách nhiệm."
vims,Cluster_018,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.8514285714285714,0.6108726752503577,0.44285714285714284,rouge-score,unicode_char,2,0,max_rouge_tuple,17563,1805,9,30.760044124093838,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_018_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_018_moa_graphsum/metadata.json,"Vụ việc thương tâm xảy ra tại TP. Cao Lãnh, Đồng Tháp vào ngày 17/5 khiến bé Trần Nguyễn Hoài Nam (4 tuổi) tử vong do ngộ độc thực phẩm. Nguyên nhân được xác định là do gia đình ăn món khổ qua xào với cóc, nhái và ếch mà không loại bỏ hết nội tạng. Cụ thể, sau khi anh Trần Văn Sơn Em bắt được hơn 1kg cóc, nhái, ếch, chị Nguyễn Thị Kim Loan đã chế biến thành hai phần. Buổi trưa, gia đình ăn món kho sả ớt (đã làm sạch nội tạng) và vẫn ổn định. Tuy nhiên, đến buổi chiều, chị Loan chế biến món khổ qua xào với 4 con cóc chưa loại bỏ nội tạng. Do muốn cho con ăn phần ngon nhất, anh Sơn đã cho bé Nam ăn gan và bao tử cóc trước. Sau khi ăn, bé Nam có triệu chứng nôn nhiều, chân tay lạnh, môi tím và tim đập chậm. Dù được đưa đến Bệnh viện Đa khoa Đồng Tháp cấp cứu, bé đã tử vong vào lúc 22h30 cùng ngày. Hai bé khác trong nhà cũng bị ngộ độc nhẹ và được điều trị ổn định. Cơ quan y tế kết luận độc tố Bufotoxine trong nội tạng cóc là nguyên nhân gây tử vong."
vims,Cluster_019,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.886945658963148,0.6479049405878674,0.48094940662086194,rouge-score,unicode_char,2,1,max_rouge_tuple,17604,1684,9,28.859061536961235,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_019_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_019_moa_graphsum/metadata.json,"Tòa án nhân dân tỉnh Kiên Giang đã tuyên phạt bị cáo Nguyễn Ngọc Nguyên (31 tuổi, ngụ TP.Rạch Giá) mức án tù chung thân về tội “Giết người”. Vụ án xảy ra vào chiều ngày 23/12/2015 tại ấp Vĩnh Thành, xã Vĩnh Hòa Hiệp, huyện Châu Thành. Sau khi nhậu cùng bạn bè, Nguyên về nhà vợ là Lê Thị Hậu (22 tuổi) để ngủ. Đến khoảng 19h cùng ngày, do mâu thuẫn về chuyện tiền bạc, Nguyên đã đe dọa và sau đó dùng dao chém liên tục nhiều nhát vào đầu, cổ khiến chị Hậu tử vong tại chỗ. Khi bà Trần Thị Giêng (48 tuổi), mẹ vợ Nguyên, chạy đến can ngăn, Nguyên tiếp tục truy sát, chém nhiều nhát vào vai và lưng khiến bà Giêng bị thương nặng trước khi bà kịp trốn thoát. Sau khi gây án, Nguyên bỏ trốn về nhà mẹ ruột và ra đầu thú tại Công an phường Rạch Sỏi vào khoảng 22h cùng ngày. Tại tòa, Nguyên thừa nhận đã có trước hai đời vợ và các con riêng trước khi kết hôn với chị Hậu. Với hai tình tiết tăng nặng là “giết nhiều người” và “có tính chất côn đồ”, Nguyên bị tuyên án chung thân. Hiện tại, hai con nhỏ của nạn nhân đang được bà ngoại chăm sóc."
vims,Cluster_020,moa_mds,moa_mds,,,,True,moa_mds,,,,,,,,,,235,380,moa_mds,lexical_centroid,openai_compatible,/data,,,,0.85,0.7980014275517486,0.561829878484632,0.40827980014275517,rouge-score,unicode_char,2,0,max_rouge_tuple,19307,1887,9,32.22805967798922,,4,80,120,0,/home/loli/projects/VDT/libs/MoA-MDS/configs/storage.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/base.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/agents/default.yaml;/home/loli/projects/VDT/libs/MoA-MDS/configs/evaluations/vims.yaml,http://vllm-gemma4-gemma-1.vietteldmp.local/v1,max_tokens,lexical_centroid,0.7,0.15,300,235,380,235,380,True,0.08,True,always,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_020_moa_graphsum/agent_log.json,/home/loli/projects/VDT/runs/moa_mds_case_studies/vims/case_studies/Cluster_020_moa_graphsum/metadata.json,"Tình trạng cá chết hàng loạt trên kênh Nhiêu Lộc - Thị Nghè (TP.HCM) đã gây ra sự hoang mang dư luận và ảnh hưởng nghiêm trọng đến đời sống, kinh doanh của người dân. Tính đến sáng 19/5, tổng lượng cá chết được vớt lên lên đến khoảng 80 tấn, tập trung nhiều nhất tại đoạn từ cầu Thị Nghè đến Nhà thi đấu Rạch Miễu và khu vực thượng nguồn quận Tân Bình. Nguyên nhân chính được xác định là do ô nhiễm hữu cơ và khí độc cục bộ, đặc biệt sau cơn mưa đầu mùa ngày 16/5 cuốn rác thải và chất bẩn từ hệ thống cống xuống kênh, kết hợp với nhiệt độ cao và độ pH nước vượt mức cho phép. Để xử lý, Sở Tài nguyên và Môi trường TP.HCM đã huy động hơn 250 người cùng hàng chục phương tiện để vớt cá và đưa đến bãi rác Đa Phước xử lý. Đồng thời, cơ quan chức năng đã rải tổng cộng 30 tấn chế phẩm sinh học zeolite kết hợp vi sinh để làm sạch nguồn nước, khử mùi và tăng oxy hòa tan. Lãnh đạo thành phố yêu cầu các đơn vị liên quan tăng cường kiểm tra, xử lý nghiêm các hành vi xâm hại môi trường và nghiên cứu giải pháp xử lý nước bền vững sau các đợt mưa."
