dataset,sample_id,run_mode,salience,alpha,beta,gamma,use_graph,chunking,target_min_tokens,target_max_tokens,semantic_breakpoint_percentile,semantic_min_chunk_tokens,dedup_chunks,dedup_sim_threshold,dedup_require_shared_phrase,duplicate_edge_factor,community_dedup,max_summary_words,max_output_tokens,embedding_backend,embedding_model,llm,llm_model,pacsum_beta,pacsum_lambda1,pacsum_lambda2,entity_merge_threshold,rouge1,rouge2,rougeL,rouge_backend,rouge_tokenizer,reference_count,selected_reference_index,reference_selector,input_tokens,output_tokens,llm_calls,runtime_seconds,chunk_count,community_count,generated_summary
vims,Cluster_062,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8837209302325582,0.6079295154185023,0.3871778755499686,rouge-score,unicode_char,2,0,max_rouge_tuple,7409,902,3,17.600242443033494,14,2,"Vào ngày 22/5, CLB Incheon United sẽ đối đầu với Gwangju FC trong khuôn khổ vòng 11 giải K. League Classic tại sân nhà. Trận đấu diễn ra trong bối cảnh đặc biệt của ""Ngày hội Việt Nam - Hàn Quốc"", nơi cộng đồng người Việt tại Hàn Quốc được tham gia các hoạt động giao lưu và nhận quà từ tiền vệ Lương Xuân Trường cùng ca sĩ Sunny. Với tư cách là gương mặt đại diện độc quyền cho ngân hàng Shinhan, Xuân Trường chuẩn bị tạo nên lịch sử khi trở thành cầu thủ gốc Đông Nam Á đầu tiên sau 30 năm ra sân tại giải đấu cao nhất Hàn Quốc. Sau hơn 4 tháng tại Hàn Quốc, tiền vệ gốc Tuyên Quang sinh năm 1995 đã vượt qua chấn thương xương chậu để chính thức ra mắt đấu trường K. League. Dù một số phương tiện truyền thông dự đoán anh chỉ dự bị, HLV Kim Do-hoon đã quyết định đưa Xuân Trường vào đội hình xuất phát với số áo 60, đá ở vị trí tiền vệ trung tâm trong sơ đồ 4-2-3-1. Hiện tại, Incheon United đang đứng cuối bảng với 4 điểm sau 10 vòng đấu, và sự xuất hiện của Xuân Trường được kỳ vọng sẽ giúp đội bóng giành chiến thắng đầu tiên."
vims,Cluster_063,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8046376811594202,0.4294834590829948,0.32695652173913037,rouge-score,unicode_char,2,0,max_rouge_tuple,3080,270,1,7.525926632923074,10,1,"HLV Jurgen Klinsmann đã chính thức gạch tên tiền vệ gốc Việt Lee Nguyễn khỏi danh sách 23 cầu thủ tham dự Copa America 2016 tại Hoa Kỳ. Dù có tên trong danh sách sơ bộ 40 cầu thủ nhờ phong độ xuất sắc trong 3 mùa giải vừa qua tại New England Revolution, Lee Nguyễn đã không được trao cơ hội sau 2 tuần tập luyện. Đây là lần thứ hai cầu thủ này không thể góp mặt tại giải đấu này, sau khi anh từng thi đấu 2 lần tại Copa America 2007. Ngoài Lee Nguyễn, các cầu thủ khác như Jozy Altidore, Nick Rimando và Matt Miazga cũng bị loại. Ngược lại, các trụ cột như Clint Dempsey, Tim Howard, Michael Bradley và tài năng trẻ Christian Pulisic (17 tuổi) đã được lựa chọn. Mỹ, với tư cách chủ nhà và khách mời tại giải đấu kỷ niệm 100 năm thành lập Liên đoàn bóng đá Nam Mỹ, được đánh giá là ứng viên vô địch và sẽ nằm ở bảng A cùng Colombia, Costa Rica và Paraguay. Việc vắng mặt khiến Lee Nguyễn mất cơ hội đối đầu với Messi ngay trên sân nhà, một điều đáng tiếc cho một cầu thủ đang có phong độ rất tốt tại MLS."
vims,Cluster_064,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8870238863783085,0.6205559146735617,0.38605551969012264,rouge-score,unicode_char,2,1,max_rouge_tuple,2423,259,1,6.33059665793553,8,1,"HLV Gerardo Martino đã chính thức công bố danh sách đội tuyển Argentina tham dự giải vô địch Copa America 2016 tại Mỹ, một giải đấu đặc biệt kỷ niệm 100 năm thành lập. Đội tuyển xứ Tango được đánh giá là ứng cử viên số 1 cho chức vô địch nhờ dàn sao đẳng cấp như Lionel Messi, Sergio Aguero, Gonzalo Higuain và Angel Di Maria. Dù Dybala và Tevez bị gạch tên, Argentina vẫn sở hữu lực lượng mạnh với nhiều cầu thủ đạt phong độ cao như Lamela, Mascherano và Augusto Fernandez. Việc Argentina tập trung toàn lực cho Copa America 2016 khác biệt hoàn toàn với Brazil, vốn để nhiều trụ cột ở nhà để chuẩn bị cho Olympic Rio 2016. Với 14 lần vô địch (đứng thứ hai sau Uruguay) nhưng chưa chạm tay vào ngôi vương kể từ năm 1993, Argentina đang rất quyết tâm giành chức vô địch tại kỳ đại hội này. Tại giải đấu, Argentina nằm ở bảng D cùng với các đối thủ Chile, Panama và Bolivia, với các trận đấu dự kiến diễn ra vào các ngày 7/6, 11/6 và 15/6."
vims,Cluster_065,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8266850068775792,0.5674931129476584,0.3617606602475928,rouge-score,unicode_char,2,0,max_rouge_tuple,7221,892,3,17.419483299949206,11,2,"Pep Guardiola đã khép lại triều đại tại Bayern Munich bằng chức vô địch Cúp quốc gia Đức sau trận chung kết kịch tính với Dortmund vào rạng sáng 22-5. Sau 120 phút hòa 0-0, Bayern Munich đã thể hiện bản lĩnh để giành chiến thắng với tỷ số 4-3 trong loạt đá luân lưu, giúp đội bóng đạt được lần đăng quang thứ 18 và cú đúp danh hiệu ở mùa giải 2015/16. Trong 3 mùa giải tại Đức (2013-16), Pep đã giúp ""Hùm xám"" giành được 7 chức vô địch, dù ông chưa thể giúp đội bóng chạm đến ngôi vương Champions League. Sự kiện này đánh dấu bước chuyển giao của ông sang dẫn dắt Manchester City. Sau trận đấu, Pep Guardiola đã bật khóc nức nở vì những cảm xúc trái ngược: hạnh phúc khi giúp Bayern đăng quang nhưng buồn bã khi phải chia tay các học trò và cuộc sống tại Bundesliga. Hành động rơi nước mắt của ông đã bác bỏ những định kiến về một chiến lược gia thực dụng, vô cảm. Sau trận đấu, các cầu thủ Bayern, dẫn đầu bởi thủ quân Philipp Lahm, đã bày tỏ tình cảm bằng cách ôm hôn và mời ông lên nhận cúp, minh chứng cho mối quan hệ gắn kết giữa huấn luyện viên và học trò."
vims,Cluster_066,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.853437094682231,0.583116883116883,0.3657587548638132,rouge-score,unicode_char,2,0,max_rouge_tuple,14137,890,3,21.615397799992934,29,2,"Manchester United đã giành chiến thắng nghẹt thở 2-1 trước Crystal Palace trong loạt hiệp phụ để giành chức vô địch FA Cup, đánh dấu danh hiệu quốc nội đầu tiên kể từ khi Sir Alex Ferguson rời vị trí huấn luyện viên vào năm 2013. Trong 90 phút thi đấu chính thức, Man United kiểm soát thế trận áp đảo nhờ sự phối hợp ăn ý của Rooney và Fellaini, nhưng gặp khó khăn trước lối chơi phòng ngự chặt của đối thủ. Crystal Palace bất ngờ mở tỷ số ở phút 78 nhờ cú vô lê hiểm hóc của Jason Puncheon, nhưng Juan Mata đã nhanh chóng gỡ hòa 1-1 cho ""Quỷ đỏ"" ở phút 81. Bước vào hiệp phụ, Man United gặp khó khăn khi trung vệ Chris Smalling nhận thẻ vàng thứ hai ở phút 105 và phải rời sân, khiến đội nhà chơi với 10 người. Dù Crystal Palace tận dụng lợi thế để tấn công mạnh mẽ, thủ môn De Gea đã có những pha cứu thua xuất sắc. Sau khi bỏ lỡ nhiều cơ hội đáng tiếc, Lingard đã tỏa sáng với cú vôlê quyết định ở phút 110, ấn định chiến thắng chung cuộc."
vims,Cluster_067,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7498238195912615,0.34721242060691604,0.3269908386187456,rouge-score,unicode_char,2,1,max_rouge_tuple,4041,298,1,6.910175464930944,8,1,"HLV Nguyễn Hữu Thắng đã quyết định bổ sung trung vệ Vũ Ngọc Thịnh của CLB Hải Phòng vào danh sách 25 tuyển thủ tập trung của ĐT Việt Nam đợt 2 năm 2016. Quyết định này nhằm tạo phương án dự phòng sau khi cầu thủ Trương Đình Luật (B. Bình Dương) bị Ban kỷ luật VFF xử phạt treo giò 3 trận do hành vi phạm lỗi thô bạo. Dù Đình Luật đang khiếu nại về mức án phạt, HLV Hữu Thắng vẫn giữ anh trong danh sách. Vũ Ngọc Thịnh, sinh năm 1992, sở hữu chiều cao lý tưởng và lối chơi quyết liệt, đã đóng góp quan trọng giúp Hải Phòng có hàng phòng ngự tốt nhất V-League 2016 sau 10 vòng đấu. Với sự bổ sung này, CLB Hải Phòng có 3 cầu thủ góp mặt trong ĐT Việt Nam gồm Vũ Ngọc Thịnh, Lê Văn Thắng và Đặng Văn Lâm. Đội tuyển sẽ hội quân vào ngày 23/5 và bắt đầu tập luyện từ ngày 24/5. Theo kế hoạch, ĐT Việt Nam sẽ đá giao hữu với Syria tại sân Mỹ Đình vào ngày 31/5, sau đó tham dự giải giao hữu quốc tế tại Yangon (Myanmar) từ ngày 3 đến 6/6."
vims,Cluster_068,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.78868258178603,0.5757307351638619,0.3819628647214855,rouge-score,unicode_char,2,0,max_rouge_tuple,7015,955,3,18.38048141694162,12,2,"Liên đoàn Bóng đá Việt Nam (VFF) và HLV Nguyễn Hữu Thắng đã thống nhất loại trung vệ Đình Luật (Bình Dương) khỏi danh sách tập trung đội tuyển quốc gia do hành vi phạm lỗi thô bạo tại V-League. Trong trận đấu giữa Bình Dương và Quảng Nam ngày 18/5, Đình Luật đã có pha trả đũa đạp vào chân tiền đạo Felix ở phút 85, khiến đối phương phải rời sân bằng cáng. Ban Kỷ luật VFF xác định đây là hành vi cố ý, xử phạt Đình Luật 15 triệu đồng và cấm thi đấu 3 trận. Đây là trường hợp thứ hai dưới thời HLV Hữu Thắng một cầu thủ bị loại vì lỗi ở V-League, sau trường hợp của tiền đạo Văn Quyết (Hà Nội T&T) bị loại do hành vi xô ngã trọng tài vào tháng 3. Mặc dù về chuyên môn Đình Luật có thể không cần thẩm định thêm, VFF quyết định loại cầu thủ này để bảo vệ hình ảnh đội tuyển. Thay thế Đình Luật, HLV Hữu Thắng gọi bổ sung trung vệ trẻ Ngọc Thịnh (Hải Phòng)."
vims,Cluster_069,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.899641577060932,0.6507177033492823,0.3859020310633213,rouge-score,unicode_char,2,1,max_rouge_tuple,4233,329,1,7.802485308027826,10,1,"Chiều ngày 20/5, Ban kỷ luật Liên đoàn bóng đá Việt Nam (VFF) đã ra Quyết định số 219/QĐ-LĐBĐVN xử phạt cầu thủ Trương Đình Luật của CLB Becamex Bình Dương. Trong trận đấu bù vòng 2 V-League 2016 giữa QNK Quảng Nam và B. Bình Dương diễn ra ngày 18/05/2016 tại sân vận động Tam Kỳ, ở phút 85, Đình Luật đã có hành vi cố tình xâm phạm thân thể cầu thủ Ogbuke Felix Onyedike của QNK Quảng Nam bằng cách đạp thẳng vào bụng đối phương. Với hành vi thô bạo này, Đình Luật bị phạt 15.000.000đ và đình chỉ thi đấu 03 trận kế tiếp tại V-League, khiến anh phải nghỉ hết giai đoạn lượt đi. Dù đang nằm trong danh sách triệu tập của HLV Hữu Thắng cho đợt tập trung ngày 23/5 tại Hà Nội, Đình Luật đối diện nguy cơ bị gạch tên khỏi đội tuyển quốc gia do án kỷ luật, tương tự như trường hợp của Quế Ngọc Hải và Nguyễn Văn Quyết trước đó. Tuy nhiên, Trưởng ban kỷ luật Nguyễn Hải Hường cho biết hành vi của Đình Luật chưa đến mức vi phạm đạo đức nghiêm trọng để bị cấm tuyển vĩnh viễn. Đội tuyển Việt Nam dự kiến sẽ có các trận giao hữu với Syria, Hong Kong và Myanmar trong thời gian tới."
vims,Cluster_070,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8392727272727274,0.5360524399126001,0.3694545454545454,rouge-score,unicode_char,2,0,max_rouge_tuple,4408,307,1,7.488829565932974,10,1,"Trận đấu giữa Than Quảng Ninh và Xổ số kiến thiết Cần Thơ diễn ra trong bối cảnh căng thẳng giữa Hội cổ động viên (CĐV) Than Quảng Ninh và Công ty Cổ phần bóng đá Việt Nam (VPF). Do VPF ra quyết định cấm sử dụng loa điện và loa công suất lớn trên khán đài, Hội CĐV Than Quảng Ninh đã lên kế hoạch ""tẩy chay"" bằng cách tổ chức khu vực cổ vũ bên ngoài sân với khẩu trang và thông điệp ""V-League silent"". Tuy nhiên, nhờ sự can thiệp kịp thời của lãnh đạo thành phố và Chủ tịch Phạm Thanh Hùng, Hội CĐV đã đồng ý vào sân nhưng thực hiện phản đối bằng cách bỏ trống toàn bộ khán đài B và đeo khẩu trang đồng loạt để giữ im lặng suốt 90 phút trận đấu. Dù không khí khán đài thiếu vắng sự hò reo quen thuộc, Than Quảng Ninh vẫn nhập cuộc đầy hưng phấn và dẫn trước 2 bàn nhờ các pha lập công của Dyachenko và Bisan George. Trong khi Hội CĐV muốn bảo vệ bản sắc cổ vũ, VPF vẫn kiên quyết giữ quy định và sẵn sàng chấp nhận các phương án xấu nhất."
vims,Cluster_071,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7913587265491756,0.5941946499715424,0.35361000568504836,rouge-score,unicode_char,2,1,max_rouge_tuple,10469,1027,3,20.80229388200678,16,2,"Trong vòng 11 V-League 2016 diễn ra vào chiều 21/5, Sanna Khánh Hòa đã giành chiến thắng đậm 4-1 trước HAGL trên sân nhà tại Nha Trang. Dù Đông Triều sớm mở tỷ số cho HAGL ở phút 15 từ một quả đá phạt hiểm hóc, nhưng những sai lầm trong hàng thủ đã khiến đội bóng phố núi liên tục lọt lưới. Khánh Hòa lật ngược thế trận với hai bàn thắng liên tiếp của Uche ở phút 31 và 37. Sang hiệp hai, sau khi Uche bị chấn thương rời sân, hàng thủ HAGL tiếp tục bộc lộ nhiều thiếu sót. Phút 64, Đình Kha tận dụng tình huống bóng bổng để nâng tỷ số lên 3-1, trước khi Duy Thanh ấn định chiến thắng 4-1 ở phút 90+3. Kết quả này giúp Khánh Hòa vươn lên vị trí thứ 7 với 16 điểm, trong khi HAGL đứng thứ 11 với 11 điểm. Thất bại này cho thấy đội bóng của bầu Đức đang gặp khó khăn trong việc cạnh tranh thứ hạng cao do thiếu hụt nhân lực trầm trọng, thiếu vắng các trụ cột như Công Phượng, Tuấn Anh, Xuân Trường, Hoàng Thiên và ngoại binh Osmar."
vims,Cluster_072,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.7615849563465414,0.5917955615332885,0.3962390866353257,rouge-score,unicode_char,2,1,max_rouge_tuple,10141,1182,4,23.312776581034996,20,3,"Lầu Năm Góc xác nhận lực lượng đặc nhiệm Mỹ đã thực hiện một cuộc không kích bằng máy bay không người lái (UAV) vào ngày 21.5 tại tỉnh Balochistan, tây nam Pakistan, nhằm tiêu diệt Mullah Akhtar Mansour, thủ lĩnh tối cao của Taliban. Cơ quan Tình báo Afghanistan xác nhận Mansour đã thiệt mạng trong đợt tấn công tại thị trấn Ahmad Wal. Mansour, người nắm quyền từ năm 2015, được coi là mối đe dọa thường trực đối với an ninh và là rào cản lớn cho tiến trình hòa giải tại Afghanistan. Vụ việc này được đánh giá là một trong những lần Mỹ xâm nhập lãnh thổ Pakistan đáng chú ý nhất kể từ năm 2011. Sự ra đi của Mansour có thể gây ra sự chia rẽ nội bộ sâu sắc và dẫn đến cuộc chiến quyền lực để chọn thủ lĩnh mới giữa các ứng viên tiềm năng như Yacoub Omar, Sirajuddin Haqqani và Haibatullah Akhundzada. Mặc dù một số nguồn tin nội bộ Taliban vẫn còn mâu thuẫn hoặc bác bỏ thông tin này, nhưng chính quyền Afghanistan và Mỹ khẳng định đây là chiến thắng quan trọng trong cuộc chiến chống khủng bố. Việc loại bỏ Mansour có thể mở đường cho một nhân vật ôn hòa hơn hoặc tạo ra khoảng trống quyền lực cho các tổ chức cực đoan khác."
vims,Cluster_073,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8542780748663101,0.6559571619812583,0.5147058823529411,rouge-score,unicode_char,2,1,max_rouge_tuple,6819,890,3,17.539059051079676,14,2,"Công an TP Hà Nội đã ra lệnh bắt khẩn cấp và tạm giữ hình sự Huỳnh Quang Phong (SN 1961, trú tại quận Hai Bà Trưng) để điều tra hành vi “lừa đảo chiếm đoạt tài sản”. Từ năm 2011, dù là lao động tự do, Phong đã mạo nhận là Chủ tịch HĐQT một công ty xây dựng lớn để tạo lòng tin và thực hiện hành vi lừa đảo. Cụ thể, Phong đã dàn dựng kịch bản “chạy” cho người thân vào các trường Công an. Đối với chị Cao Thị Hằng, Phong rêu rao có thể đưa người nhà vào Trường Trung cấp CSND VI với giá 400 triệu đồng và đã nhận toàn bộ số tiền này. Với anh Nguyễn Hoàng Quang, Phong thỏa thuận chạy suất vào Trường Trung cấp Cảnh sát vũ trang tại huyện Chương Mỹ với giá 380 triệu đồng và đã nhận trước 230 triệu đồng. Tuy nhiên, sau khi nhận tiền, Phong đã tiêu xài hết và không thực hiện lời hứa. Khi bị đòi lại tiền, đối tượng không trả, khiến các bị hại phải đến trình báo vào ngày 8 và 11/4. Cơ quan chức năng đang tiếp tục mở rộng điều tra để tìm thêm nạn nhân. Người dân bị lừa đảo có thể đến Phòng Cảnh sát kinh tế tại số 40B Hàng Bài để trình báo."
vims,Cluster_074,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8201790073230268,0.6405867970660147,0.44263628966639545,rouge-score,unicode_char,2,1,max_rouge_tuple,6059,812,3,15.399262418970466,11,2,"Tỷ phú Mikhail Fridman, đồng sáng lập và Chủ tịch tập đoàn đa ngành Alfa Group, tuyên bố sẽ để lại toàn bộ tài sản cho các quỹ từ thiện thay vì để lại cho bốn người con. Ông Fridman, người từng được tạp chí Forbes bầu chọn là người giàu thứ nhì nước Nga với khối tài sản lên tới 13,3 tỷ USD, khẳng định trong di chúc sẽ không để lại bất kỳ khối tài sản nào cho con cái. Lý do của quyết định này là ông muốn các con phải tự gây dựng cơ nghiệp bằng chính sức lao động và khả năng bản thân, đồng thời lo ngại việc sở hữu số tiền quá lớn khi còn trẻ có thể gây hại cho cuộc đời của chúng. Ngoài ra, ông không muốn con cái tham gia vào hoạt động kinh doanh của tập đoàn Alfa, bao gồm Alfa Bank, tập đoàn bán lẻ X5, kênh truyền hình A1 TV và quỹ đầu tư LetterOne. Ông cũng bày tỏ sự lo ngại về việc con gái lớn, Laura (22 tuổi), có thể trở thành mục tiêu của dư luận và những kẻ có ý đồ xấu nếu thừa kế tài sản."
vims,Cluster_075,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8653122648607976,0.5727204220045216,0.4018058690744922,rouge-score,unicode_char,2,0,max_rouge_tuple,5122,1054,3,19.939526211004704,15,2,"Thị trường bất động sản nghỉ dưỡng tại Phú Quốc đang thu hút mạnh mẽ các nhà đầu tư nhờ sự phát triển của du lịch và các chính sách hỗ trợ. Tính đến hết quý 1/2016, đảo đã đón 523.000 khách quốc tế, tăng 37% so với cùng kỳ năm trước sau khi sân bay quốc tế Phú Quốc hoàn thành vào năm 2012. Hiện có hơn 1.700 căn từ các dự án biệt thự và căn hộ với tỷ lệ bán lần lượt là 65% và 35%, chủ yếu từ Hà Nội (80%) và TP.HCM (15%). Tuy nhiên, sự bùng nổ nguồn cung đã gây áp lực lên công suất phòng. Trước năm 2015, công suất mùa cao điểm (tháng 11 đến tháng 3) đạt trên 80%, nhưng đến quý 1/2016 đã giảm xuống còn 53%. Hiện tại, đa số khách sạn do người địa phương sở hữu với quy mô nhỏ; chỉ có 33% tổng cung (khoảng 2.500 phòng) đạt tiêu chuẩn từ 3 đến 5 sao, trong đó 60% mới hoạt động trong hai năm qua. Giá phòng trung bình khá cao, khoảng 105 đô la Mỹ/phòng/đêm do chi phí vận hành lớn."
vims,Cluster_076,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8465346534653465,0.6505576208178439,0.4579207920792079,rouge-score,unicode_char,2,0,max_rouge_tuple,2816,379,1,7.919032432953827,9,1,"Trước hiện tượng cá chết bất thường tại vùng biển ven các tỉnh miền Trung, Cục Quản lý Chất lượng Nông Lâm và Thủy sản (Nafiqad) đã ban hành công văn số 949/QLCL-CL2 ngày 19/5 yêu cầu các tỉnh Nghệ An, Hà Tĩnh, Quảng Bình, Khánh Hòa, Ninh Thuận và các Trung tâm Chất lượng Nông Lâm Thủy sản vùng 1, 2, 3 thực hiện kiểm tra khẩn cấp các chỉ tiêu an toàn thực phẩm. Cụ thể, các địa phương phải lấy mẫu muối sản xuất năm 2016 từ 3 cơ sở để phân tích hàm lượng kim loại nặng như chì (Pb), Asen (As), Cadimi (Cd) và thuỷ ngân (Hg) theo tiêu chuẩn QCVN 8-2: 2011/BYT. Kết quả kiểm nghiệm từ Viện Kiểm nghiệm An toàn vệ sinh thực phẩm quốc gia ngày 4/5 cho thấy 16 mẫu thực phẩm hải sản tại chợ Gò Cá Cẩm Nhượng và chợ cá Thạch Kim (Hà Tĩnh) đều nằm trong ngưỡng cho phép. Tại Quảng Trị, 10 loại cá chết trôi dạt vào bờ cũng được kiểm tra và xác nhận hàm lượng kim loại nặng nằm trong giới hạn quy định, trong khi kết quả quan trắc nước biển vẫn ở mức an toàn. Hiện tại, các đơn vị đang khẩn trương hoàn tất báo cáo kết quả phân tích để gửi Bộ NN&PTNT và thông tin đến người tiêu dùng."
vims,Cluster_077,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8280254777070064,0.5843478260869566,0.4470179502026636,rouge-score,unicode_char,2,1,max_rouge_tuple,8053,991,3,18.87020798190497,15,2,"Ngày 23/05/2016, Tổng Giám đốc Vietjet Nguyễn Thị Phương Thảo và Tổng Giám đốc Boeing Ray Conner đã ký kết hợp đồng lịch sử trị giá 11,3 tỷ USD để mua 100 máy bay B737 MAX 200. Sự kiện diễn ra trước sự chứng kiến của Chủ tịch nước Trần Đại Quang và Tổng thống Mỹ Barack Obama, đánh dấu thương vụ lớn nhất trong quan hệ thương mại Việt Nam - Hoa Kỳ từ trước đến nay. Việc ký kết này giúp Vietjet mở rộng mạng lưới bay nội địa và quốc tế, dự kiến 100 máy bay sẽ được giao từ năm 2019 đến 2023, đưa đội bay của hãng đạt hơn 200 máy bay hiện đại vào cuối năm 2023, có thể vượt qua hãng Hàng không Việt Nam. Cùng thời điểm, Vietjet cũng ký thỏa thuận trị giá 3,04 tỷ USD với Pratt & Whitney (thuộc Tập đoàn United Technologies Corp) để cung cấp động cơ PurePower Geared Turbofan cho 30 chiếc Airbus A321 đã đặt từ tháng 11/2015. Các thỏa thuận này thể hiện sự tăng trưởng đột phá của doanh nghiệp tư nhân Việt Nam và sự hội nhập sâu rộng của nền kinh tế thị trường."
vims,Cluster_078,graphsum,e2b,0.1,0.3,0.6000000000000001,True,semantic,150,1500,50.0,75,True,0.85,False,0.35,True,235,380,openai_compatible,models/bge-m3,openai_compatible,/data,0.0,0.0,1.0,0.8,0.8758409785932721,0.6062461726883037,0.3840978593272171,rouge-score,unicode_char,2,0,max_rouge_tuple,5693,817,3,15.964206094969995,14,2,"Năm 2014, Natalie Tyson, một sinh viên 24 tuổi tại California, đã được lựa chọn làm tình nguyện viên lái xe cho đoàn hộ tống Tổng thống Barack Obama tại sân bay quốc tế San Francisco. Dù không có kinh nghiệm huấn luyện chuyên sâu hay kiến thức về quy trình xử lý khẩn cấp, cô vẫn đảm nhận nhiệm vụ lái chiếc xe van chở 15 nhà báo. Việc sử dụng tình nguyện viên lái xe là quy chuẩn từ những năm 1980, dù gây ra nhiều tranh cãi về an ninh. Cựu nhân viên Mật vụ Dan Emmett cho rằng những lái xe ""tay mơ"" có thể gây rối hơn là gặp rủi ro từ các cuộc tấn công. Tuy nhiên, an toàn của Tổng thống vẫn được đảm bảo nhờ ""gói an ninh"" với các mật vụ dày dạn kinh nghiệm, những người được huấn luyện để tách đoàn xe và đưa Tổng thống đến nơi an toàn trong tình huống nguy hiểm. Natalie chia sẻ rằng cô chỉ được hướng dẫn sơ bộ là không được đâm vào xe cảnh sát và trong trường hợp khẩn cấp, cô chỉ cần đi theo chiếc xe phía trước. Thực tế, các mật vụ sẽ là người chịu trách nhiệm xử lý chính và điều phối đoàn xe."
